timestamp,actual_demand,predicted_demand,predicted_upper,renewable_generation,grid_import,bess_power,bess_soc,cost,co2_kg,price,carbon_intensity
2024-01-02 01:00:00,67975.27833333334,-4354.441816870662,-4354.441816870662,18747.3,66024.14157694865,-16796.163243615316,0.598496019021201,19807.242473084592,27868.79015963002,0.3,0.4221
2024-01-02 02:00:00,88237.24092592593,19913.857486250476,19913.857486250476,33621.92,46079.99630807356,8535.324617852368,0.5430358200747918,13823.998892422069,19450.36644163785,0.3,0.4221
2024-01-02 03:00:00,40374.41349794238,-9579.763395070582,-9579.763395070582,4534.915,44808.70189616991,-8969.203398227524,0.5956330004964964,13442.610568850972,18913.753070373317,0.3,0.4221
2024-01-02 04:00:00,58078.361053955196,-14147.023864498238,-14147.023864498238,17734.93,49946.058675291046,-9602.62762133585,0.6519447056833424,14983.817602587313,21082.231366840348,0.3,0.4221
2024-01-02 05:00:00,59944.6485975207,-2784.3204721852453,-2784.3204721852453,18893.21,50897.444322991556,-9846.00572547085,0.7096836281475233,15269.233296897466,21483.811248734735,0.3,0.4221
2024-01-02 06:00:00,51912.10002029388,-6834.815995576864,-6834.815995576864,0.0,51912.10002025184,4.204110792325768e-08,0.7096836281472502,36338.47001417629,36520.16236424717,0.7,0.7035
2024-01-02 07:00:00,25361.077793561908,-27002.871864226763,-27002.871864226763,0.0,25361.07779357508,-1.3173312733047887e-08,0.7096836281473274,17752.754455502556,17841.51822778007,0.7,0.7035
2024-01-02 08:00:00,33619.171617214815,-28870.640165031422,-28870.640165031422,0.0,33619.17161722748,-1.2667825151430934e-08,0.7096836281474017,36981.08877895024,33111.52212580735,1.1,0.9849
2024-01-02 09:00:00,58571.39162820412,-9991.986633670327,-9991.986633670327,14950.29,54076.433591314286,-10455.331963110168,0.7709957600298378,59484.07695044572,53259.87944408544,1.1,0.9849
2024-01-02 10:00:00,36063.861266380976,-15074.141661044909,-15074.141661044909,9975.61,26088.251266383304,-2.3283064365386963e-09,0.7709957600298515,39132.376899574956,25694.318672260917,1.5,0.9849
2024-01-02 11:00:00,35760.682096074095,-23371.12852753855,-23371.12852753855,11476.056666666667,24284.625429403113,4.31295545380273e-09,0.7709957600298235,36426.93814410467,23917.927585419126,1.5,0.9849
2024-01-02 12:00:00,37311.542000650225,-22987.471715174215,-22987.471715174215,12976.503333333332,24335.03866729863,1.8258028313442953e-08,0.7709957600297048,26768.542534028496,17119.69970244459,1.1,0.7035
2024-01-02 13:00:00,40304.43229680202,-21275.45181820187,-21275.45181820187,14476.949999999999,36604.126381117625,-10776.6440843156,0.8341921296599506,40264.53901922939,25751.00290911625,1.1,0.7035
2024-01-02 14:00:00,37638.297341957135,-25488.127710226952,-25488.127710226952,0.0,37638.29734194824,8.896694075646367e-09,0.8341921296598928,56457.44601292236,37069.95905208482,1.5,0.9849
2024-01-02 15:00:00,46593.32015485555,-17609.949016303064,-17609.949016303064,14481.38,42876.55011280479,-10764.609957949235,0.8973179287960148,64314.825169207186,42229.11420610144,1.5,0.9849
2024-01-02 16:00:00,54312.604564887646,-15046.56270413455,-15046.56270413455,0.0,54312.604564895395,-7.750809584793292e-09,0.8973179287960603,81468.9068473431,53492.48423596547,1.5,0.9849
2024-01-02 17:00:00,48646.025772690395,-17727.7026308793,-17727.7026308793,0.0,48646.02577269833,-7.93462325083582e-09,0.8973179287961068,53510.62834996817,47911.47078353059,1.1,0.9849
2024-01-02 18:00:00,37073.575600981414,-25255.823660399874,-25255.823660399874,0.0,37073.57560099039,-8.976234025076816e-09,0.8973179287961595,40780.93316108944,26081.260435296743,1.1,0.7035
2024-01-02 19:00:00,80835.7865785411,2637.6302588403705,2637.6302588403705,31897.35,48938.43657855844,-1.733975583001187e-08,0.8973179287962612,34256.905604990905,34428.190133015865,0.7,0.7035
2024-01-02 20:00:00,46566.43956108752,-5745.72127163332,-5745.72127163332,13413.07,33153.3695610965,-8.976234025076816e-09,0.8973179287963138,23207.35869276755,23323.395486231388,0.7,0.7035
2024-01-02 21:00:00,62555.105769734735,-9147.089583950845,-9147.089583950845,15197.6,47357.5057697548,-2.0066325209642713e-08,0.8973179287964315,33150.25403882836,33316.005309022505,0.7,0.7035
2024-01-02 22:00:00,59827.04448757147,-5609.498407897045,-5609.498407897045,18789.555,41037.48948758329,-1.182534584873601e-08,0.8973179287965007,12311.246846274988,28869.873854514844,0.3,0.7035
2024-01-02 23:00:00,54323.72154588892,-10690.505577898635,-10690.505577898635,12032.897500000001,42290.82404591012,-2.1199842816904972e-08,0.8973179287966251,12687.247213773036,29751.59471629777,0.3,0.7035
2024-01-03 00:00:00,38792.26870235805,-21264.635806486287,-21264.635806486287,9070.11,29722.158702381763,-2.37119629194862e-08,0.8973179287967642,8916.647610714528,12545.723188275342,0.3,0.4221
2024-01-03 01:00:00,52091.166027759966,-17498.15842892397,-17498.15842892397,15044.443333333335,37046.72269443683,-1.020165846536034e-08,0.8973179287968239,11114.01680833105,15637.421649321785,0.3,0.4221
2024-01-03 02:00:00,59941.91978085034,-6966.860465154772,-6966.860465154772,20110.889166666668,39831.03061420772,-2.4048954640564168e-08,0.897317928796965,11949.309184262314,16812.678022257078,0.3,0.4221
2024-01-03 03:00:00,68955.8393665873,1135.052828835469,1135.052828835469,25177.335,43778.50436660011,-1.280568540096283e-08,0.8973179287970401,13133.551309980032,18478.906693141904,0.3,0.4221
