timestamp,actual_demand,predicted_demand,predicted_upper,renewable_generation,grid_import,bess_power,bess_soc,cost,co2_kg,price,carbon_intensity
2024-01-01 01:00:00,0.0,463.8729553222656,463.8729553222656,0.0,4000.0,-4000.0,0.69,1600.0,2110.5,0.4,0.527625
2024-01-01 02:00:00,0.0,590.8163452148438,590.8163452148438,0.0,2100.0,-2100.0,0.78975,840.0,1108.0125,0.4,0.527625
2024-01-01 03:00:00,0.0,537.1310424804688,537.1310424804688,0.0,1102.5,-1102.5,0.84211875,441.0,581.7065625,0.4,0.527625
2024-01-01 04:00:00,0.0,842.1492309570312,842.1492309570312,0.0,578.8125000000008,-578.8125000000008,0.8696123437500001,231.52500000000032,305.39594531250043,0.4,0.527625
2024-01-01 05:00:00,0.0,815.7155151367188,815.7155151367188,0.0,303.8765625000011,-303.8765625000011,0.8840464804687501,121.55062500000045,160.3328712890631,0.4,0.527625
2024-01-01 06:00:00,0.0,690.4393310546875,690.4393310546875,0.0,159.53519531249952,-159.53519531249952,0.8916244022460939,63.81407812499981,112.23300990234341,0.4,0.7035
2024-01-01 07:00:00,0.0,841.021484375,841.021484375,0.0,83.75597753906301,-83.75597753906301,0.8956028111791993,33.50239101562521,58.922330198730826,0.4,0.7035
2024-01-01 08:00:00,0.0,1269.898681640625,1269.898681640625,0.0,0.0,1269.898681640625,0.8287660384612716,0.0,0.0,1.2,0.879375
2024-01-01 09:00:00,0.0,1189.649169921875,1189.649169921875,0.0,0.0,1189.649169921875,0.7661529242548571,0.0,0.0,1.2,0.879375
2024-01-01 10:00:00,0.0,903.1531372070312,903.1531372070312,0.0,0.0,903.1531372070312,0.7186185486123818,0.0,0.0,1.2,0.879375
2024-01-01 11:00:00,0.0,971.2838134765625,971.2838134765625,0.0,0.0,971.2838134765625,0.667498347903089,0.0,0.0,1.2,0.879375
2024-01-01 12:00:00,0.0,862.1608276367188,862.1608276367188,0.0,0.0,-0.0,0.667498347903089,0.0,0.0,0.8,0.7035
2024-01-01 13:00:00,0.0,1061.76611328125,1061.76611328125,0.0,0.0,-0.0,0.667498347903089,0.0,0.0,0.8,0.7035
2024-01-01 14:00:00,0.0,1077.64501953125,1077.64501953125,0.0,0.0,1077.64501953125,0.6107801889803918,0.0,0.0,1.2,0.879375
2024-01-01 15:00:00,0.0,989.3140869140625,989.3140869140625,0.0,0.0,989.3140869140625,0.5587110265112305,0.0,0.0,1.2,0.879375
2024-01-01 16:00:00,0.0,1121.03857421875,1121.03857421875,0.0,0.0,1121.03857421875,0.4997089962891911,0.0,0.0,1.2,0.879375
2024-01-01 17:00:00,0.0,1172.9669189453125,1172.9669189453125,0.0,0.0,1172.9669189453125,0.43797389529206937,0.0,0.0,1.2,0.879375
2024-01-01 18:00:00,0.0,968.9467163085938,968.9467163085938,0.0,0.0,-0.0,0.43797389529206937,0.0,0.0,0.8,0.7035
2024-01-01 19:00:00,0.0,1154.419677734375,1154.419677734375,0.0,0.0,-0.0,0.43797389529206937,0.0,0.0,0.8,0.7035
2024-01-01 20:00:00,0.0,1244.2557373046875,1244.2557373046875,0.0,0.0,-0.0,0.43797389529206937,0.0,0.0,0.8,0.7035
2024-01-01 21:00:00,0.0,1299.9285888671875,1299.9285888671875,0.0,4620.261047079307,-4620.261047079307,0.6574362950283364,1848.1044188317228,3250.3536466202927,0.4,0.7035
2024-01-01 22:00:00,0.0,1466.952880859375,1466.952880859375,0.0,2425.637049716637,-2425.637049716637,0.7726540548898767,970.2548198866549,1706.4356644756542,0.4,0.7035
2024-01-01 23:00:00,0.0,1117.1519775390625,1117.1519775390625,0.0,1273.4594511012333,-1273.4594511012333,0.8331433788171853,509.38378044049335,895.8787238497176,0.4,0.7035
2024-01-02 00:00:00,6354.165,1622.3182373046875,1622.3182373046875,4636.0,2386.731211828147,-668.5662118281471,0.8649002738790222,954.6924847312589,1259.299055640826,0.4,0.527625
2024-01-02 01:00:00,17650.458333333332,1848.50732421875,1848.50732421875,1613.0,16388.45559454311,-350.9972612097772,0.8815726437864867,6555.3822378172445,8646.958883070809,0.4,0.527625
2024-01-02 02:00:00,25739.820925925924,2077.37744140625,2077.37744140625,3152.0,22772.09448806106,-184.27356213513505,0.8903256379879056,9108.837795224425,12015.126354263217,0.4,0.527625
2024-01-02 03:00:00,24089.988497942384,1714.637939453125,1714.637939453125,5676.0,18510.73211806333,-96.74362012094399,0.8949209599436504,7404.2928472253325,9766.725033793165,0.4,0.527625
2024-01-02 04:00:00,23931.17105395519,1621.1072998046875,1621.1072998046875,3586.0,20395.961454518685,-50.79040056349569,0.8973335039704164,8158.384581807474,10761.419162440421,0.4,0.527625
2024-01-02 05:00:00,20124.128597520703,1787.1007080078125,1787.1007080078125,5909.0,14241.793557816538,-26.66496029583581,0.8986000895844687,5696.717423126615,7514.326325942951,0.4,0.527625
2024-01-02 06:00:00,18612.10002029388,2241.056884765625,2241.056884765625,0.0,18626.099124449192,-13.999104155311791,0.899265047031846,7450.439649779677,13103.460734050008,0.4,0.7035
2024-01-02 07:00:00,14476.077793561908,2228.9873046875,2228.9873046875,0.0,14483.427323243446,-7.349529681538882,0.8996141496917192,5793.370929297379,10189.091121901765,0.4,0.7035
2024-01-02 08:00:00,11259.171617214817,2401.2890625,2401.2890625,0.0,8857.882554714817,2401.2890625,0.773230514823298,10629.45906565778,7789.400471552342,1.2,0.879375
2024-01-02 09:00:00,16397.821628204118,2072.611083984375,2072.611083984375,2502.0,13895.821628204118,-0.0,0.773230514823298,16674.985953844942,12219.638144301996,1.2,0.879375
2024-01-02 10:00:00,12753.86126638098,1576.77587890625,1576.77587890625,4724.0,8029.86126638098,-0.0,0.773230514823298,9635.833519657175,7061.259251123774,1.2,0.879375
2024-01-02 11:00:00,11493.665429407429,1280.965087890625,1280.965087890625,1761.0,9732.665429407429,-0.0,0.773230514823298,11679.198515288914,8558.662661985158,1.2,0.879375
2024-01-02 12:00:00,12087.50866731689,1239.0087890625,1239.0087890625,3126.0,8961.50866731689,-0.0,0.773230514823298,7169.206933853512,6304.421347457432,0.8,0.7035
2024-01-02 13:00:00,14123.382296802025,1379.1573486328125,1379.1573486328125,3826.0,10297.382296802025,-0.0,0.773230514823298,8237.90583744162,7244.208445800225,0.8,0.7035
2024-01-02 14:00:00,17888.29734195713,1386.068359375,1386.068359375,0.0,16502.22898258213,1386.068359375,0.7002795485404033,19802.674779098557,14511.647611558163,1.2,0.879375
2024-01-02 15:00:00,15235.920154855547,939.2852783203125,939.2852783203125,884.0,14296.634876535234,55.2852783203125,0.6973697970498605,17155.96185184228,12572.103294553172,1.2,0.879375
2024-01-02 16:00:00,24362.604564887646,1140.31298828125,1140.31298828125,0.0,23222.291576606396,1140.31298828125,0.6373533239824263,27866.749891927673,20421.10265517825,1.2,0.879375
2024-01-02 17:00:00,25896.02577269039,1537.7425537109375,1537.7425537109375,0.0,24358.283218979454,1537.7425537109375,0.5564195053660611,29229.939862775343,21420.06530569006,1.2,0.879375
2024-01-02 18:00:00,21523.575600981414,1730.711181640625,1730.711181640625,0.0,21523.575600981414,-0.0,0.5564195053660611,17218.860480785133,15141.835435290424,0.8,0.7035
2024-01-02 19:00:00,25067.6365785411,2035.9566650390625,2035.9566650390625,3029.0,22038.6365785411,-0.0,0.5564195053660611,17630.90926283288,15504.180833003664,0.8,0.7035
2024-01-02 20:00:00,21720.139561087522,1860.73828125,1860.73828125,3622.0,18098.139561087522,-0.0,0.5564195053660611,14478.511648870019,12732.041181225073,0.8,0.7035
2024-01-02 21:00:00,25126.25076973474,1297.859619140625,1297.859619140625,3509.0,25053.05571607413,-3435.80494633939,0.7196202403171821,10021.222286429653,17624.82469625815,0.4,0.7035
2024-01-02 22:00:00,25754.309487571463,1536.6328125,1536.6328125,4610.0,22948.107084399642,-1803.7975968281803,0.8053006261665206,9179.242833759858,16143.993333875149,0.4,0.7035
2024-01-02 23:00:00,25036.674045888918,2254.761474609375,2254.761474609375,2515.0,23468.66778422371,-946.9937383347938,0.8502828287374233,9387.467113689485,16510.207786201383,0.4,0.7035
